obsid,proposal_id,proposal_pi,target_name,instrument_name,obs_title,jpegURL,dataURL,t_max,t_obs_release
126650145,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-5,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o088_t046_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o088_t046_nircam_clear-f444w_i2d.fits,2023-04-09 06:16:45.048,2023-04-09 10:47:49.995
126650147,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-5,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o088_t046_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o088_t046_nircam_clear-f115w_i2d.fits,2023-04-09 05:41:51.354,2023-04-09 10:47:49.995
126650153,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-5,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o088_t046_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o088_t046_miri_f770w_i2d.fits,2023-04-09 06:16:29.816,2023-04-09 10:47:30.995
126650144,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-5,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o087_t045_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o087_t045_nircam_clear-f115w_i2d.fits,2023-04-09 04:27:51.550,2023-04-09 09:35:47.995
126650148,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-5,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o087_t045_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o087_t045_nircam_clear-f277w_i2d.fits,2023-04-09 04:27:51.550,2023-04-09 09:35:47.995
126650146,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-5,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o087_t045_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o087_t045_nircam_clear-f444w_i2d.fits,2023-04-09 05:02:23.804,2023-04-09 09:35:47.995
126650154,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-5,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o087_t045_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o087_t045_nircam_clear-f150w_i2d.fits,2023-04-09 05:02:23.804,2023-04-09 09:35:47.995
126650151,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-5,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o087_t045_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o087_t045_miri_f770w_i2d.fits,2023-04-09 05:02:18.492,2023-04-09 09:28:07.996
126650138,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-3,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o084_t030_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o084_t030_nircam_clear-f444w_i2d.fits,2023-04-09 03:44:50.880,2023-04-09 09:05:56.998
126650142,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-3,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o084_t030_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o084_t030_nircam_clear-f150w_i2d.fits,2023-04-09 03:44:50.880,2023-04-09 09:05:56.998
126650135,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-3,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o084_t030_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o084_t030_nircam_clear-f277w_i2d.fits,2023-04-09 03:10:18.691,2023-04-09 09:05:56.998
126650143,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-3,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o084_t030_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o084_t030_nircam_clear-f115w_i2d.fits,2023-04-09 03:10:18.691,2023-04-09 09:05:56.998
126650140,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-3,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o084_t030_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o084_t030_miri_f770w_i2d.fits,2023-04-09 03:44:47.424,2023-04-09 09:05:52.998
126650224,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-0,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o115_t007_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o115_t007_nircam_clear-f277w_i2d.fits,2023-04-09 01:51:51.047,2023-04-09 08:21:10.003
126650228,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-0,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o115_t007_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o115_t007_nircam_clear-f115w_i2d.fits,2023-04-09 01:51:51.047,2023-04-09 08:21:10.003
126650226,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-0,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o115_t007_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o115_t007_nircam_clear-f150w_i2d.fits,2023-04-09 02:26:44.741,2023-04-09 08:21:10.003
126650222,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-0,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o115_t007_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o115_t007_nircam_clear-f444w_i2d.fits,2023-04-09 02:26:44.741,2023-04-09 08:21:10.003
126650223,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-0,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o115_t007_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o115_t007_miri_f770w_i2d.fits,2023-04-09 02:26:31.941,2023-04-09 08:21:09.002
126580539,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-18,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o114_t150_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o114_t150_nircam_clear-f150w_i2d.fits,2023-04-07 07:25:10.820,2023-04-07 18:21:52.997
126580513,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-18,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o114_t150_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o114_t150_miri_f770w_i2d.fits,2023-04-07 07:25:05.124,2023-04-07 18:21:52.997
126580531,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-18,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o114_t150_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o114_t150_nircam_clear-f277w_i2d.fits,2023-04-07 06:50:38.630,2023-04-07 18:21:52.997
126580507,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-18,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o114_t150_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o114_t150_nircam_clear-f444w_i2d.fits,2023-04-07 07:25:10.820,2023-04-07 18:21:52.997
126580522,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-18,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o114_t150_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o114_t150_nircam_clear-f115w_i2d.fits,2023-04-07 06:50:38.630,2023-04-07 18:21:52.997
126571800,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-4,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o085_t037_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o085_t037_nircam_clear-f115w_i2d.fits,2023-04-07 05:20:54.828,2023-04-07 18:08:43.994
126571844,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-4,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o085_t037_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o085_t037_nircam_clear-f277w_i2d.fits,2023-04-07 05:20:54.828,2023-04-07 18:08:43.994
126571817,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-4,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o085_t037_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o085_t037_nircam_clear-f150w_i2d.fits,2023-04-07 05:55:37.770,2023-04-07 18:08:43.994
126571835,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-4,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o085_t037_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o085_t037_nircam_clear-f444w_i2d.fits,2023-04-07 05:55:37.770,2023-04-07 18:08:43.994
126571784,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-4,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o085_t037_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o085_t037_miri_f770w_i2d.fits,2023-04-07 05:55:27.018,2023-04-07 18:08:32.995
126571617,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-1,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o079_t013_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o079_t013_miri_f770w_i2d.fits,2023-04-07 10:12:11.611,2023-04-07 17:55:12.993
126571570,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-1,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o079_t013_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o079_t013_nircam_clear-f444w_i2d.fits,2023-04-07 10:12:24.859,2023-04-07 17:52:47.996
126571546,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-1,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o079_t013_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o079_t013_nircam_clear-f115w_i2d.fits,2023-04-07 09:37:41.981,2023-04-07 17:52:47.996
126571638,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-1,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o079_t013_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o079_t013_nircam_clear-f277w_i2d.fits,2023-04-07 09:37:41.981,2023-04-07 17:52:47.996
126571592,1727,"Kartaltepe, Jeyhan",CWEBTILE-4-1,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o079_t013_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o079_t013_nircam_clear-f150w_i2d.fits,2023-04-07 10:12:24.859,2023-04-07 17:52:47.996
126571590,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-1,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o080_t014_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o080_t014_nircam_clear-f115w_i2d.fits,2023-04-07 10:51:53.688,2023-04-07 17:44:41.992
126571615,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-1,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o080_t014_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o080_t014_nircam_clear-f150w_i2d.fits,2023-04-07 11:26:36.566,2023-04-07 17:44:41.992
126571569,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-1,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o080_t014_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o080_t014_nircam_clear-f444w_i2d.fits,2023-04-07 11:26:36.566,2023-04-07 17:44:41.992
126571547,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-1,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o080_t014_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o080_t014_nircam_clear-f277w_i2d.fits,2023-04-07 10:51:53.688,2023-04-07 17:44:41.992
126571637,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-1,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o080_t014_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o080_t014_miri_f770w_i2d.fits,2023-04-07 11:26:20.118,2023-04-07 17:44:20.992
126571606,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-0,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o078_t006_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o078_t006_nircam_clear-f277w_i2d.fits,2023-04-07 08:20:20.129,2023-04-07 16:25:10.993
126571534,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-0,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o078_t006_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o078_t006_nircam_clear-f115w_i2d.fits,2023-04-07 08:20:20.129,2023-04-07 16:25:10.993
126571580,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-0,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o078_t006_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o078_t006_nircam_clear-f444w_i2d.fits,2023-04-07 08:55:03.071,2023-04-07 16:25:10.993
126571514,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-0,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o078_t006_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o078_t006_nircam_clear-f150w_i2d.fits,2023-04-07 08:55:03.071,2023-04-07 16:25:10.993
126571555,1727,"Kartaltepe, Jeyhan",CWEBTILE-5-0,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o078_t006_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o078_t006_miri_f770w_i2d.fits,2023-04-07 08:54:51.615,2023-04-07 16:25:02.993
126580632,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-2,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o119_t023_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o119_t023_nircam_clear-f444w_i2d.fits,2023-04-07 04:36:29.102,2023-04-07 08:18:59.006
126580628,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-2,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o119_t023_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o119_t023_nircam_clear-f150w_i2d.fits,2023-04-07 04:36:29.102,2023-04-07 08:18:59.006
126580631,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-2,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o119_t023_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o119_t023_nircam_clear-f115w_i2d.fits,2023-04-07 04:01:46.160,2023-04-07 08:18:59.006
126580619,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-2,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o119_t023_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o119_t023_nircam_clear-f277w_i2d.fits,2023-04-07 04:01:46.160,2023-04-07 08:18:59.006
126580633,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-2,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o119_t023_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o119_t023_miri_f770w_i2d.fits,2023-04-07 04:36:24.366,2023-04-07 08:18:39.005
126580754,1727,"Kartaltepe, Jeyhan",CWEBTILE-7-10,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o136_t088_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o136_t088_nircam_clear-f150w_i2d.fits,2023-04-07 03:16:37.747,2023-04-07 07:04:03.996
126580753,1727,"Kartaltepe, Jeyhan",CWEBTILE-7-10,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o136_t088_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o136_t088_nircam_clear-f444w_i2d.fits,2023-04-07 03:16:37.747,2023-04-07 07:04:03.996
126580750,1727,"Kartaltepe, Jeyhan",CWEBTILE-7-10,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o136_t088_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o136_t088_nircam_clear-f277w_i2d.fits,2023-04-07 02:42:05.557,2023-04-07 07:04:03.996
126580764,1727,"Kartaltepe, Jeyhan",CWEBTILE-7-10,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o136_t088_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o136_t088_nircam_clear-f115w_i2d.fits,2023-04-07 02:42:05.557,2023-04-07 07:04:03.996
126580755,1727,"Kartaltepe, Jeyhan",CWEBTILE-7-10,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o136_t088_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o136_t088_miri_f770w_i2d.fits,2023-04-07 03:16:31.731,2023-04-07 06:54:38.999
126580679,1727,"Kartaltepe, Jeyhan",CWEBTILE-7-9,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o134_t080_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o134_t080_nircam_clear-f115w_i2d.fits,2023-04-07 01:28:38.521,2023-04-07 05:28:36.001
126580708,1727,"Kartaltepe, Jeyhan",CWEBTILE-7-9,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o134_t080_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o134_t080_nircam_clear-f150w_i2d.fits,2023-04-07 02:03:32.215,2023-04-07 05:28:36.001
126580688,1727,"Kartaltepe, Jeyhan",CWEBTILE-7-9,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o134_t080_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o134_t080_nircam_clear-f277w_i2d.fits,2023-04-07 01:28:38.521,2023-04-07 05:28:36.001
126580714,1727,"Kartaltepe, Jeyhan",CWEBTILE-7-9,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o134_t080_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o134_t080_nircam_clear-f444w_i2d.fits,2023-04-07 02:03:32.215,2023-04-07 05:28:36.001
126580697,1727,"Kartaltepe, Jeyhan",CWEBTILE-7-9,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o134_t080_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o134_t080_miri_f770w_i2d.fits,2023-04-07 02:03:21.527,2023-04-07 05:27:54.006
126580686,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-10,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o135_t087_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o135_t087_nircam_clear-f150w_i2d.fits,2023-04-07 00:41:20.252,2023-04-07 03:22:19.993
126580696,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-10,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o135_t087_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o135_t087_nircam_clear-f444w_i2d.fits,2023-04-07 00:41:20.252,2023-04-07 03:22:19.993
126580713,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-10,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o135_t087_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o135_t087_nircam_clear-f115w_i2d.fits,2023-04-07 00:06:15.806,2023-04-07 03:22:19.993
126580677,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-10,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o135_t087_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o135_t087_nircam_clear-f277w_i2d.fits,2023-04-07 00:06:15.806,2023-04-07 03:22:19.993
126580703,1727,"Kartaltepe, Jeyhan",CWEBTILE-6-10,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o135_t087_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o135_t087_miri_f770w_i2d.fits,2023-04-07 00:41:07.388,2023-04-07 03:22:03.993
126571242,1717,"U, Vivian",UGC05101,MIRI/IMAGE,Feedback around Supermassive Black Holes in Dusty Nuclei,mast:JWST/product/jw01717-o005_t009_miri_f770w_i2d.jpg,mast:JWST/product/jw01717-o005_t009_miri_f770w_i2d.fits,2023-04-06 18:31:55.090,2023-04-07 02:59:01.003
126571275,1717,"U, Vivian",UGC05101,MIRI/IMAGE,Feedback around Supermassive Black Holes in Dusty Nuclei,mast:JWST/product/jw01717-o005_t009_miri_f560w_i2d.jpg,mast:JWST/product/jw01717-o005_t009_miri_f560w_i2d.fits,2023-04-06 18:00:47.443,2023-04-07 02:59:01.003
126571274,1717,"U, Vivian",UGC05101-BG,MIRI/IMAGE,Feedback around Supermassive Black Holes in Dusty Nuclei,mast:JWST/product/jw01717-o006_t010_miri_f770w_i2d.jpg,mast:JWST/product/jw01717-o006_t010_miri_f770w_i2d.fits,2023-04-06 19:43:47.597,2023-04-07 02:59:01.003
126571254,1717,"U, Vivian",UGC05101,MIRI/IMAGE,Feedback around Supermassive Black Holes in Dusty Nuclei,mast:JWST/product/jw01717-o005_t009_miri_f1500w_i2d.jpg,mast:JWST/product/jw01717-o005_t009_miri_f1500w_i2d.fits,2023-04-06 19:01:53.360,2023-04-07 02:59:01.003
126571250,1717,"U, Vivian",UGC05101-BG,MIRI/IMAGE,Feedback around Supermassive Black Holes in Dusty Nuclei,mast:JWST/product/jw01717-o006_t010_miri_f560w_i2d.jpg,mast:JWST/product/jw01717-o006_t010_miri_f560w_i2d.fits,2023-04-06 19:27:14.126,2023-04-07 02:59:01.003
126571218,1717,"U, Vivian",UGC05101-BG,MIRI/IMAGE,Feedback around Supermassive Black Holes in Dusty Nuclei,mast:JWST/product/jw01717-o006_t010_miri_f1500w_i2d.jpg,mast:JWST/product/jw01717-o006_t010_miri_f1500w_i2d.fits,2023-04-06 20:00:34.956,2023-04-07 02:59:01.003
125690495,1515,"Volk, Kevin",ASTROMETRIC-FIELD,NIRISS/IMAGE,Stability Monitoring,mast:JWST/product/jw01515-o009_t001_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw01515-o009_t001_niriss_clear-f200w_i2d.fits,2023-04-06 15:59:09.467,2023-04-06 17:47:14.989
81357183,1473,"Perrin, Marshall",LMC-ASTROMETRIC-FIELD,NIRCAM/IMAGE,OTE-28.3: PSF check 3,mast:JWST/product/jw01473-o016_t002_nircam_clear-f182m_i2d.jpg,mast:JWST/product/jw01473-o016_t002_nircam_clear-f182m_i2d.fits,2022-04-23 11:16:57.958,2023-04-05 16:33:26.988
81357155,1473,"Perrin, Marshall",LMC-ASTROMETRIC-FIELD,NIRCAM/IMAGE,OTE-28.3: PSF check 3,mast:JWST/product/jw01473-o016_t002_nircam_clear-f460m_i2d.jpg,mast:JWST/product/jw01473-o016_t002_nircam_clear-f460m_i2d.fits,2022-04-23 11:16:57.958,2023-04-05 16:33:26.988
125218823,4434,"Levan, Andrew James",GRB230307A,NIRCAM/IMAGE,The late time spectrum of a kilonova in the exceptionally bright GRB 230307A,mast:JWST/product/jw04434-o003_t001_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw04434-o003_t001_nircam_clear-f444w_i2d.fits,2023-04-05 13:41:25.583,2023-04-05 16:13:16.987
125218828,4434,"Levan, Andrew James",GRB230307A,NIRCAM/IMAGE,The late time spectrum of a kilonova in the exceptionally bright GRB 230307A,mast:JWST/product/jw04434-o003_t001_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw04434-o003_t001_nircam_clear-f115w_i2d.fits,2023-04-05 12:22:52.116,2023-04-05 16:13:16.987
125218812,4434,"Levan, Andrew James",GRB230307A,NIRCAM/IMAGE,The late time spectrum of a kilonova in the exceptionally bright GRB 230307A,mast:JWST/product/jw04434-o003_t001_nircam_clear-f356w_i2d.jpg,mast:JWST/product/jw04434-o003_t001_nircam_clear-f356w_i2d.fits,2023-04-05 12:59:33.137,2023-04-05 16:13:16.987
125218818,4434,"Levan, Andrew James",GRB230307A,NIRCAM/IMAGE,The late time spectrum of a kilonova in the exceptionally bright GRB 230307A,mast:JWST/product/jw04434-o003_t001_nircam_clear-f070w_i2d.jpg,mast:JWST/product/jw04434-o003_t001_nircam_clear-f070w_i2d.fits,2023-04-05 13:41:25.583,2023-04-05 16:13:16.987
125218835,4434,"Levan, Andrew James",GRB230307A,NIRCAM/IMAGE,The late time spectrum of a kilonova in the exceptionally bright GRB 230307A,mast:JWST/product/jw04434-o003_t001_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw04434-o003_t001_nircam_clear-f150w_i2d.fits,2023-04-05 12:59:33.137,2023-04-05 16:13:16.987
125218841,4434,"Levan, Andrew James",GRB230307A,NIRCAM/IMAGE,The late time spectrum of a kilonova in the exceptionally bright GRB 230307A,mast:JWST/product/jw04434-o003_t001_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw04434-o003_t001_nircam_clear-f277w_i2d.fits,2023-04-05 12:22:52.116,2023-04-05 16:13:16.987
124972501,1584,"Salyk, Colette",SZ-114,MIRI/IMAGE,A DSHARP-MIRI Treasury survey of Chemistry in Planet-forming Regions,mast:JWST/product/jw01584-o005_t005_miri_f770w_i2d.jpg,mast:JWST/product/jw01584-o005_t005_miri_f770w_i2d.fits,2023-03-31 13:22:00.334,2023-04-05 06:46:33.995
