obsid,proposal_id,proposal_pi,target_name,instrument_name,obs_title,jpegURL,t_max,t_obs_release,dataURL
266453261,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000312_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000312_nirspec_clear-prism_cal.fits
266449689,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000169576_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000169576_nirspec_clear-prism_cal.fits
266449668,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000487_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000487_nirspec_clear-prism_cal.fits
266454876,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000007860_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000007860_nirspec_clear-prism_cal.fits
266453376,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000463_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000463_nirspec_clear-prism_crf.fits
266452490,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000549_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000549_nirspec_clear-prism_crf.fits
266451257,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000021_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000021_nirspec_clear-prism_cal.fits
266457904,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000535_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000535_nirspec_clear-prism_cal.fits
266454417,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000003550_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000003550_nirspec_clear-prism_cal.fits
266450466,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000164583_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000164583_nirspec_clear-prism_cal.fits
266464840,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000170802_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000170802_nirspec_clear-prism_crf.fits
266459100,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000009575_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000009575_nirspec_clear-prism_crf.fits
266450740,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000178859_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000178859_nirspec_clear-prism_cal.fits
266460938,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000306_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000306_nirspec_clear-prism_crf.fits
266459111,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000237_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000237_nirspec_clear-prism_crf.fits
266453124,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000168074_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000168074_nirspec_clear-prism_crf.fits
266464045,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000004241_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000004241_nirspec_clear-prism_crf.fits
266453593,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000004298_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000004298_nirspec_clear-prism_crf.fits
266460340,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000513_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000513_nirspec_clear-prism_crf.fits
266460348,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000335_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000335_nirspec_clear-prism_crf.fits
266459155,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000613_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000613_nirspec_clear-prism_crf.fits
266459105,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000185868_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000185868_nirspec_clear-prism_crf.fits
266450377,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000364_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000364_nirspec_clear-prism_crf.fits
266453235,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000005725_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000005725_nirspec_clear-prism_cal.fits
266453595,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000173861_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000173861_nirspec_clear-prism_crf.fits
266454446,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000177733_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000177733_nirspec_clear-prism_cal.fits
266452806,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000009841_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000009841_nirspec_clear-prism_crf.fits
266462023,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000008766_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000008766_nirspec_clear-prism_crf.fits
266453044,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000002796_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000002796_nirspec_clear-prism_crf.fits
266453088,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000167387_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000167387_nirspec_clear-prism_cal.fits
266454895,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000009262_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000009262_nirspec_clear-prism_cal.fits
266454839,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000164543_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000164543_nirspec_clear-prism_crf.fits
266452823,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000426_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000426_nirspec_clear-prism_crf.fits
266453208,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000002752_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000002752_nirspec_clear-prism_cal.fits
266453212,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000165_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000165_nirspec_clear-prism_crf.fits
266462124,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000533_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000533_nirspec_clear-prism_crf.fits
266457908,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000007_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000007_nirspec_clear-prism_cal.fits
266461228,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000311_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000311_nirspec_clear-prism_crf.fits
266451670,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000610_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000610_nirspec_clear-prism_crf.fits
266461639,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000008768_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000008768_nirspec_clear-prism_crf.fits
266454936,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000008206_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000008206_nirspec_clear-prism_cal.fits
266453181,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000010773_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000010773_nirspec_clear-prism_crf.fits
266454929,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000556_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000556_nirspec_clear-prism_cal.fits
266449685,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000168272_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000168272_nirspec_clear-prism_cal.fits
266449675,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000171663_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000171663_nirspec_clear-prism_cal.fits
266449693,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000167100_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000167100_nirspec_clear-prism_cal.fits
266452818,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000007925_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000007925_nirspec_clear-prism_cal.fits
266451672,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000648_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000648_nirspec_clear-prism_crf.fits
266453065,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000245_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000245_nirspec_clear-prism_crf.fits
266451658,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000009441_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000009441_nirspec_clear-prism_crf.fits
266448138,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000007207_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000007207_nirspec_clear-prism_cal.fits
266459160,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000326_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000326_nirspec_clear-prism_cal.fits
266454410,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000403_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000403_nirspec_clear-prism_crf.fits
266459114,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000514_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000514_nirspec_clear-prism_crf.fits
266453390,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000506_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000506_nirspec_clear-prism_cal.fits
266453076,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000173350_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000173350_nirspec_clear-prism_crf.fits
266451642,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000607_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000607_nirspec_clear-prism_cal.fits
266453205,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000181790_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000181790_nirspec_clear-prism_crf.fits
266454419,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000172_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000172_nirspec_clear-prism_crf.fits
266461681,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000164866_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000164866_nirspec_clear-prism_crf.fits
266454408,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000179043_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000179043_nirspec_clear-prism_crf.fits
266451673,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000173551_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000173551_nirspec_clear-prism_crf.fits
266453164,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000172440_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000172440_nirspec_clear-prism_cal.fits
266448638,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000334_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000334_nirspec_clear-prism_cal.fits
266461499,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000059_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000059_nirspec_clear-prism_crf.fits
266462055,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000176186_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000176186_nirspec_clear-prism_crf.fits
266459150,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000170438_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000170438_nirspec_clear-prism_crf.fits
266452503,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000214191_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000214191_nirspec_clear-prism_crf.fits
266453063,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000006443_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000006443_nirspec_clear-prism_crf.fits
266454424,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000227_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000227_nirspec_clear-prism_crf.fits
266454443,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000172291_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000172291_nirspec_clear-prism_crf.fits
266448412,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000010008_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000010008_nirspec_clear-prism_cal.fits
266461648,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000177138_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000177138_nirspec_clear-prism_crf.fits
266453237,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000162913_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000162913_nirspec_clear-prism_crf.fits
