HSTYear,HSTMonth,HSTDay,HSTHour,HSTMin,HSTSec,Temp(C),Dew_Pt(C),RH(%),Wspd(mph),Wdir(deg),Peak_Wspd(mph),Pres(mb),Rain(mm),PW(mm)
2022,10,1,0,27,1,2.03,-23.4,14,10,86,12,,,
2022,10,1,0,28,1,2.03,-23.4,14,10,83,12,,,
2022,10,1,0,29,1,2.02,-23.38,14,10,75,12,,,
2022,10,1,0,30,1,2.02,-23.38,14,9,79,11,,,
2022,10,1,0,31,2,2,-23.38,14,9,68,12,,,
2022,10,1,0,32,1,2,-23.38,14,9,67,12,,,
2022,10,1,0,33,1,2.14,-23.36,14,8,0,10,,,
2022,10,1,0,34,1,2.14,-23.36,14,9,0,9,,,
2022,10,1,0,35,1,2.04,-23.38,14,9,80,10,,,
2022,10,1,0,36,1,2.04,-23.38,14,9,82,10,,,
2022,10,1,0,37,1,2.04,-23.38,14,8,75,10,,,
2022,10,1,0,38,1,2.04,-23.38,14,8,77,10,,,
2022,10,1,0,39,2,1.91,-23.39,14,8,80,11,,,
2022,10,1,0,40,2,1.91,-23.39,14,8,77,11,,,
2022,10,1,0,41,1,1.92,-23.4,14,8,78,10,,,
2022,10,1,0,42,1,1.92,-23.4,14,8,81,11,,,
2022,10,1,0,43,1,1.95,-23.37,14,8,75,11,,,
2022,10,1,0,44,1,1.95,-23.37,14,8,73,11,,,
2022,10,1,0,45,1,1.96,-23.37,14,8,69,11,,,
2022,10,1,0,46,1,1.96,-23.37,14,8,73,11,,,
2022,10,1,0,47,1,1.76,-23.38,14,8,72,11,,,
2022,10,1,0,48,1,1.76,-23.38,14,8,77,9,,,
2022,10,1,0,49,1,1.82,-23.36,14,8,72,11,,,
2022,10,1,0,51,1,1.74,-23.37,14,8,70,10,,,
2022,10,1,0,52,1,1.74,-23.37,14,9,71,11,,,
2022,10,1,0,53,1,1.68,0,14,9,62,11,,,
2022,10,1,0,54,1,1.68,0,14,9,71,11,,,
2022,10,1,0,55,1,1.65,0,14,8,68,10,,,
2022,10,1,0,56,1,1.65,0,14,8,74,10,,,
2022,10,1,0,57,1,1.62,0,14,8,72,10,,,
2022,10,1,0,58,1,1.62,0,14,8,65,12,,,
2022,10,1,0,59,1,1.61,-23.38,14,9,59,12,,,
2022,10,1,1,0,1,1.61,-23.38,14,8,59,11,,,
2022,10,1,1,1,1,1.62,-23.4,14,7,57,11,,,
2022,10,1,1,2,1,1.62,-23.4,14,8,57,10,,,
2022,10,1,1,3,1,1.52,-23.41,14,8,51,11,,,
2022,10,1,1,4,1,1.52,-23.41,14,9,58,11,,,
2022,10,1,1,5,1,1.56,-23.42,14,8,55,11,,,
2022,10,1,1,6,1,1.56,-23.42,14,8,60,11,,,
2022,10,1,1,7,1,1.5,-23.46,14,9,59,12,,,
2022,10,1,1,8,1,1.5,-23.46,14,9,44,12,,,
2022,10,1,1,9,1,1.98,-23.47,14,7,57,12,,,
2022,10,1,1,10,1,1.98,-23.47,14,5,58,8,,,
2022,10,1,1,11,1,1.93,-23.45,14,6,51,9,,,
2022,10,1,1,12,1,1.93,-23.45,14,6,64,9,,,
2022,10,1,1,13,1,1.89,-23.47,14,7,117,11,,,
2022,10,1,1,14,1,1.89,-23.47,14,7,52,11,,,
2022,10,1,1,15,1,1.84,-23.46,14,5,105,9,,,
2022,10,1,1,16,1,1.84,-23.46,14,5,58,9,,,
2022,10,1,1,17,1,1.93,-23.44,14,4,98,9,,,
2022,10,1,1,18,1,1.93,-23.44,14,3,41,7,,,
2022,10,1,1,19,1,1.88,-23.45,14,4,62,8,,,
2022,10,1,1,20,1,1.88,-23.45,14,5,131,10,,,
2022,10,1,1,21,1,2.01,-23.42,14,5,118,10,,,
2022,10,1,1,22,1,2.01,-23.42,14,6,62,12,,,
2022,10,1,1,23,1,1.92,-23.46,14,6,70,12,,,
2022,10,1,1,24,1,1.92,-23.46,14,4,109,10,,,
2022,10,1,1,25,1,1.83,-23.45,14,4,48,8,,,
2022,10,1,1,26,1,1.83,-23.45,14,6,82,9,,,
2022,10,1,1,27,1,1.91,-23.45,14,7,34,11,,,
2022,10,1,1,28,1,1.91,-23.45,14,7,35,11,,,
2022,10,1,1,29,1,1.75,-23.47,14,6,31,10,,,
2022,10,1,1,30,1,1.75,-23.47,14,6,34,10,,,
2022,10,1,1,31,1,1.8,-23.42,14,6,50,10,,,
2022,10,1,1,32,1,1.8,-23.42,14,6,41,10,,,
2022,10,1,1,33,1,1.86,-23.45,14,6,53,10,,,
2022,10,1,1,34,1,1.86,-23.45,14,6,48,8,,,
2022,10,1,1,35,2,1.82,-23.45,14,6,44,8,,,
2022,10,1,1,36,1,1.82,-23.45,14,6,56,8,,,
2022,10,1,1,37,1,1.88,-23.43,14,5,52,8,,,
2022,10,1,1,38,1,1.88,-23.43,14,5,32,11,,,
2022,10,1,1,39,1,1.84,-23.43,14,6,46,12,,,
2022,10,1,1,40,1,1.84,-23.43,14,6,37,12,,,
2022,10,1,1,41,1,1.79,-23.45,14,6,45,11,,,
2022,10,1,1,42,1,1.79,-23.45,14,7,36,11,,,
2022,10,1,1,43,1,1.86,-23.45,14,7,102,11,,,
2022,10,1,1,44,1,1.86,-23.45,14,6,38,11,,,
2022,10,1,1,45,1,1.86,-23.45,14,6,35,9,,,
2022,10,1,1,46,1,1.86,-23.45,14,6,45,9,,,
2022,10,1,1,47,1,1.84,-23.38,14,5,35,8,,,
2022,10,1,1,48,1,1.84,-23.38,14,6,53,8,,,
2022,10,1,1,49,1,1.87,-23.32,14,6,51,9,,,
2022,10,1,1,50,1,1.87,-23.32,14,6,50,9,,,
2022,10,1,1,51,1,1.79,-23.33,14,6,53,9,,,
2022,10,1,1,52,1,1.79,-23.33,14,6,52,9,,,
2022,10,1,1,53,1,1.82,-23.31,14,7,53,9,,,
2022,10,1,1,54,1,1.82,-23.31,14,8,46,11,,,
2022,10,1,1,55,1,1.8,-23.3,14,8,55,11,,,
2022,10,1,1,56,1,1.8,-23.3,14,7,52,10,,,
2022,10,1,1,57,1,1.83,-23.27,14,7,51,10,,,
2022,10,1,1,58,1,1.83,-23.27,14,7,56,10,,,
2022,10,1,1,59,1,1.81,-23.28,14,7,58,10,,,
2022,10,1,2,0,1,1.81,-23.28,14,8,52,11,,,
2022,10,1,2,1,2,1.85,-23.27,14,9,55,11,,,
2022,10,1,2,2,1,1.85,-23.27,14,10,58,11,,,
2022,10,1,2,3,1,2.02,-23.26,14,9,61,11,,,
2022,10,1,2,4,1,2.02,-23.26,14,8,59,11,,,
2022,10,1,2,5,1,1.89,-23.29,14,7,63,9,,,
2022,10,1,2,6,1,1.89,-23.29,14,7,0,8,,,
2022,10,1,2,7,1,1.86,-23.28,14,8,0,8,,,
2022,10,1,2,8,1,1.86,-23.28,14,7,64,9,,,
2022,10,1,2,9,1,1.99,-23.27,14,8,69,10,,,
2022,10,1,2,10,1,1.99,-23.27,14,8,65,10,,,
2022,10,1,2,11,1,2.02,-23.28,14,8,59,10,,,
2022,10,1,2,12,1,2.02,-23.28,14,8,59,10,,,
2022,10,1,2,13,1,1.9,-23.28,14,8,54,11,,,
2022,10,1,2,14,1,1.9,-23.28,14,9,50,11,,,
2022,10,1,2,15,1,1.87,-23.31,14,9,65,11,,,
2022,10,1,2,16,1,1.87,-23.31,14,8,65,11,,,
2022,10,1,2,17,1,1.98,-23.29,14,7,60,10,,,
2022,10,1,2,18,1,1.98,-23.29,14,5,55,8,,,
2022,10,1,2,19,1,2.05,-23.32,14,5,68,8,,,
2022,10,1,2,20,1,2.05,-23.32,14,6,43,8,,,
2022,10,1,2,21,1,2.1,-23.33,14,5,70,9,,,
2022,10,1,2,22,1,2.1,-23.33,14,4,100,9,,,
2022,10,1,2,23,1,1.98,-23.34,14,4,117,6,,,
2022,10,1,2,24,1,1.98,-23.34,14,3,68,6,,,
2022,10,1,2,25,1,2,-23.35,14,3,107,4,,,
2022,10,1,2,26,1,2,-23.35,14,3,114,7,,,
2022,10,1,2,27,1,1.93,-23.33,14,4,107,8,,,
2022,10,1,2,28,1,1.93,-23.33,14,5,42,8,,,
2022,10,1,2,29,1,2.05,-23.33,14,5,51,8,,,
2022,10,1,2,30,1,2.05,-23.33,14,6,51,9,,,
2022,10,1,2,31,1,1.94,-23.35,14,7,54,9,,,
2022,10,1,2,32,1,1.94,-23.35,14,7,50,10,,,
2022,10,1,2,33,1,1.86,-23.36,14,7,53,10,,,
2022,10,1,2,34,1,1.86,-23.36,14,7,50,9,,,
2022,10,1,2,35,1,1.92,-23.35,14,7,50,8,,,
2022,10,1,2,36,1,1.92,-23.35,14,7,41,10,,,
2022,10,1,2,37,1,1.85,-23.35,14,7,55,10,,,
2022,10,1,2,38,1,1.85,-23.35,14,8,53,9,,,
2022,10,1,2,39,1,1.63,-23.38,14,8,61,9,,,
2022,10,1,2,40,1,1.63,-23.38,14,8,54,9,,,
2022,10,1,2,41,1,1.78,0,14,7,50,8,,,
2022,10,1,2,42,1,1.78,0,14,6,49,7,,,
2022,10,1,2,43,1,1.79,0,14,6,47,8,,,
2022,10,1,2,44,1,1.79,0,14,5,51,8,,,
2022,10,1,2,45,1,1.93,-23.43,14,4,45,6,,,
2022,10,1,2,46,1,1.93,-23.43,14,4,35,6,,,
2022,10,1,2,47,1,1.88,-23.41,14,4,40,6,,,
2022,10,1,2,48,1,1.88,-23.41,14,4,40,7,,,
2022,10,1,2,49,1,1.88,-23.4,14,5,35,7,,,
2022,10,1,2,50,2,1.88,-23.4,14,5,45,8,,,
2022,10,1,2,51,1,1.85,-23.42,14,5,29,8,,,
2022,10,1,2,52,1,1.85,-23.42,14,5,42,8,,,
2022,10,1,2,53,1,1.84,-23.55,14,5,33,8,,,
2022,10,1,2,54,1,1.84,-23.55,14,5,101,8,,,
2022,10,1,2,55,1,1.91,-23.53,14,5,40,6,,,
2022,10,1,2,56,1,1.91,-23.53,14,5,47,6,,,
2022,10,1,2,57,1,1.96,-23.55,14,5,43,8,,,
2022,10,1,2,58,1,1.96,-23.55,14,5,33,8,,,
2022,10,1,2,59,1,1.9,-23.55,14,5,32,7,,,
2022,10,1,3,0,1,1.9,-23.55,14,5,34,7,,,
2022,10,1,3,1,1,1.89,-23.56,13,4,33,7,,,
2022,10,1,3,2,1,1.89,-23.56,13,5,30,8,,,
2022,10,1,3,3,1,1.85,-23.57,14,5,46,8,,,
2022,10,1,3,4,1,1.85,-23.57,14,5,36,8,,,
2022,10,1,3,5,1,1.89,-23.57,14,5,37,8,,,
2022,10,1,3,6,1,1.89,-23.57,14,5,32,8,,,
2022,10,1,3,7,1,1.7,-23.58,14,4,50,7,,,
2022,10,1,3,8,1,1.7,-23.58,14,4,130,6,,,
2022,10,1,3,9,1,1.56,-23.57,14,3,111,6,,,
2022,10,1,3,10,1,1.56,-23.57,14,3,148,8,,,
2022,10,1,3,11,1,1.37,-23.61,14,4,70,8,,,
2022,10,1,3,12,1,1.37,-23.61,14,4,112,8,,,
2022,10,1,3,13,1,1.33,-23.61,14,3,71,7,,,
2022,10,1,3,14,1,1.33,-23.61,14,4,124,8,,,
2022,10,1,3,15,1,1.26,-23.65,14,4,154,8,,,
2022,10,1,3,16,1,1.26,-23.65,14,3,134,6,,,
2022,10,1,3,17,1,1.18,-23.69,14,3,112,8,,,
2022,10,1,3,18,1,1.18,-23.69,14,3,62,8,,,
2022,10,1,3,19,1,1.06,-23.71,14,3,82,6,,,
2022,10,1,3,20,1,1.06,-23.71,14,3,115,6,,,
2022,10,1,3,21,1,1.08,-23.72,14,3,123,6,,,
2022,10,1,3,22,1,1.08,-23.72,14,3,57,6,,,
2022,10,1,3,23,1,1.08,-23.7,14,3,81,6,,,
2022,10,1,3,24,1,1.08,-23.7,14,3,27,5,,,
2022,10,1,3,25,1,1.1,-23.69,14,3,191,6,,,
2022,10,1,3,26,1,1.1,-23.69,14,4,39,6,,,
2022,10,1,3,27,1,1.07,-23.65,14,4,40,6,,,
2022,10,1,3,28,1,1.07,-23.65,14,5,31,8,,,
2022,10,1,3,29,1,1.14,-23.67,14,5,134,8,,,
2022,10,1,3,30,1,1.14,-23.67,14,4,130,8,,,
2022,10,1,3,31,1,1.05,-23.64,14,3,64,7,,,
2022,10,1,3,32,1,1.05,-23.64,14,3,54,5,,,
2022,10,1,3,33,1,1.1,-23.63,14,4,42,6,,,
2022,10,1,3,34,1,1.1,-23.63,14,5,66,8,,,
2022,10,1,3,35,1,1.07,-23.6,14,6,55,8,,,
2022,10,1,3,36,1,1.07,-23.6,14,6,57,8,,,
2022,10,1,3,37,1,1.08,-23.55,14,6,52,8,,,
2022,10,1,3,38,1,1.08,-23.55,14,6,54,7,,,
2022,10,1,3,39,1,1.1,-23.53,14,5,55,7,,,
2022,10,1,3,40,1,1.1,-23.53,14,6,45,7,,,
2022,10,1,3,41,1,1.07,-23.53,14,5,49,7,,,
2022,10,1,3,42,1,1.07,-23.53,14,4,46,7,,,
2022,10,1,3,43,1,1.05,-23.53,14,4,80,6,,,
2022,10,1,3,44,1,1.05,-23.53,14,4,60,6,,,
2022,10,1,3,45,1,1.14,-23.51,14,4,52,6,,,
2022,10,1,3,46,1,1.14,-23.51,14,3,78,6,,,
2022,10,1,3,47,1,1.16,-23.36,14,4,92,6,,,
2022,10,1,3,48,1,1.16,-23.36,14,4,33,6,,,
2022,10,1,3,49,1,1.12,-23.32,14,4,68,6,,,
2022,10,1,3,50,1,1.12,-23.32,14,4,55,6,,,
2022,10,1,3,51,1,1.07,-23.3,14,4,110,6,,,
2022,10,1,3,52,1,1.07,-23.3,14,3,72,6,,,
2022,10,1,3,53,1,1.03,-23.34,14,3,105,5,,,
2022,10,1,3,54,1,1.03,-23.34,14,3,75,7,,,
2022,10,1,3,55,1,1.02,-23.38,14,3,43,7,,,
2022,10,1,3,56,1,1.02,-23.38,14,3,101,7,,,
2022,10,1,3,57,1,1.03,-23.48,14,4,55,7,,,
2022,10,1,3,58,1,1.03,-23.48,14,4,123,7,,,
2022,10,1,3,59,1,1.01,-23.53,14,3,38,6,,,
2022,10,1,4,0,1,1.01,-23.53,14,3,169,6,,,
2022,10,1,4,1,1,1.01,-23.51,14,3,154,6,,,
2022,10,1,4,2,2,1.01,-23.51,14,3,192,6,,,
2022,10,1,4,3,1,1.08,-23.49,14,3,46,4,,,
2022,10,1,4,4,1,1.08,-23.49,14,3,80,4,,,
2022,10,1,4,5,1,1.11,-23.52,14,3,96,7,,,
2022,10,1,4,6,1,1.11,-23.52,14,4,105,7,,,
2022,10,1,4,7,1,1.07,-23.5,14,4,34,8,,,
2022,10,1,4,8,1,1.07,-23.5,14,5,35,8,,,
2022,10,1,4,9,1,1.07,-23.48,14,7,35,10,,,
2022,10,1,4,10,1,1.07,-23.48,14,8,35,11,,,
2022,10,1,4,11,1,1.04,-23.47,14,9,28,11,,,
2022,10,1,4,12,1,1.04,-23.47,14,10,28,12,,,
2022,10,1,4,13,1,1.11,-23.48,14,10,26,12,,,
2022,10,1,4,14,1,1.11,-23.48,14,10,27,12,,,
2022,10,1,4,15,1,1.01,-23.48,14,9,28,12,,,
2022,10,1,4,16,1,1.01,-23.48,14,8,26,11,,,
2022,10,1,4,17,1,1.12,-23.48,14,7,28,9,,,
2022,10,1,4,18,1,1.12,-23.48,14,7,34,9,,,
2022,10,1,4,19,1,1.05,-23.47,14,6,35,9,,,
2022,10,1,4,20,1,1.05,-23.47,14,5,45,7,,,
2022,10,1,4,21,1,1.09,-23.55,14,4,75,7,,,
2022,10,1,4,22,1,1.09,-23.55,14,4,148,7,,,
2022,10,1,4,23,1,1,-23.56,14,4,38,7,,,
2022,10,1,4,24,1,1,-23.56,14,5,35,8,,,
2022,10,1,4,25,1,1.04,-23.6,14,6,38,8,,,
2022,10,1,4,26,2,1.04,-23.6,14,6,38,8,,,
2022,10,1,4,27,1,1.07,-23.65,14,6,41,9,,,
2022,10,1,4,28,1,1.07,-23.65,14,6,37,9,,,
2022,10,1,4,29,1,1.03,-23.67,14,6,36,9,,,
2022,10,1,4,30,2,1.03,-23.67,14,6,35,9,,,
2022,10,1,4,31,1,1.04,-23.7,14,5,39,8,,,
2022,10,1,4,32,1,1.04,-23.7,14,6,34,8,,,
2022,10,1,4,33,1,1.01,-23.7,14,8,28,11,,,
2022,10,1,4,34,1,1.01,-23.7,14,9,28,11,,,
2022,10,1,4,35,1,0.95,-23.69,14,9,0,12,,,
2022,10,1,4,36,1,0.95,-23.69,14,10,0,12,,,
2022,10,1,4,37,1,0.96,-23.76,14,11,22,13,,,
2022,10,1,4,38,1,0.96,-23.76,14,11,27,13,,,
2022,10,1,4,39,1,0.99,-23.75,14,10,25,12,,,
2022,10,1,4,40,1,0.99,-23.75,14,10,25,12,,,
2022,10,1,4,41,1,0.91,-23.75,14,9,24,11,,,
2022,10,1,4,42,1,0.91,-23.75,14,9,25,10,,,
2022,10,1,4,43,1,0.86,-23.75,14,9,25,10,,,
2022,10,1,4,44,1,0.86,-23.75,14,9,24,10,,,
2022,10,1,4,45,1,0.88,-23.72,14,9,26,10,,,
2022,10,1,4,46,1,0.88,-23.72,14,9,25,10,,,
2022,10,1,4,47,1,0.87,-23.73,14,9,22,10,,,
2022,10,1,4,48,1,0.87,-23.73,14,9,24,10,,,
2022,10,1,4,49,1,0.83,-23.72,14,8,26,10,,,
2022,10,1,4,50,1,0.83,-23.72,14,8,25,10,,,
2022,10,1,4,51,1,0.86,-23.68,14,8,28,10,,,
2022,10,1,4,52,1,0.86,-23.68,14,8,27,9,,,
2022,10,1,4,53,1,0.85,0,14,8,29,9,,,
2022,10,1,4,54,1,0.85,0,14,8,28,9,,,
2022,10,1,4,55,1,0.91,0,14,8,28,9,,,
2022,10,1,4,56,1,0.91,0,14,7,30,9,,,
2022,10,1,4,57,1,1.14,-23.57,14,7,29,9,,,
2022,10,1,4,58,1,1.14,-23.57,14,8,31,9,,,
2022,10,1,4,59,1,1.27,-23.46,14,8,37,9,,,
2022,10,1,5,0,1,1.27,-23.46,14,8,31,9,,,
2022,10,1,5,1,2,1.4,-23.41,14,8,27,11,,,
2022,10,1,5,2,1,1.4,-23.41,14,9,28,11,,,
2022,10,1,5,3,1,1.48,-23.39,14,10,27,12,,,
2022,10,1,5,4,1,1.48,-23.39,14,10,29,12,,,
2022,10,1,5,5,1,1.43,-23.39,14,9,27,11,,,
2022,10,1,5,6,1,1.43,-23.39,14,9,28,10,,,
2022,10,1,5,7,1,1.35,-23.36,14,9,30,10,,,
2022,10,1,5,8,1,1.35,-23.36,14,8,32,10,,,
2022,10,1,5,9,1,1.3,-23.33,14,6,33,9,,,
2022,10,1,5,10,1,1.3,-23.33,14,5,33,8,,,
2022,10,1,5,11,1,1.22,-23.3,14,6,41,8,,,
2022,10,1,5,12,2,1.22,-23.3,14,4,23,8,,,
2022,10,1,5,13,1,1.15,-23.28,14,4,33,7,,,
2022,10,1,5,14,1,1.15,-23.28,14,5,28,7,,,
2022,10,1,5,15,1,1.33,-23.3,14,6,28,8,,,
2022,10,1,5,16,2,1.33,-23.3,14,6,37,8,,,
2022,10,1,5,17,2,1.47,-23.3,14,6,32,8,,,
2022,10,1,5,18,1,1.47,-23.3,14,7,27,8,,,
2022,10,1,5,19,2,1.55,-23.31,14,8,28,10,,,
2022,10,1,5,20,2,1.55,-23.31,14,8,28,10,,,
2022,10,1,5,21,1,1.62,-23.31,13,8,27,10,,,
2022,10,1,5,22,1,1.62,-23.31,13,8,26,10,,,
2022,10,1,5,23,1,1.61,-23.34,14,8,28,9,,,
2022,10,1,5,24,1,1.61,-23.34,14,7,32,9,,,
2022,10,1,5,25,1,1.53,-23.36,14,6,25,9,,,
2022,10,1,5,26,1,1.53,-23.36,14,6,36,9,,,
2022,10,1,5,27,1,1.63,-23.39,14,6,29,9,,,
2022,10,1,5,28,1,1.63,-23.39,14,7,27,9,,,
2022,10,1,5,29,1,1.68,-23.41,14,7,31,9,,,
2022,10,1,5,30,2,1.68,-23.41,14,7,37,8,,,
2022,10,1,5,31,1,1.58,-23.39,14,7,28,9,,,
2022,10,1,5,32,1,1.58,-23.39,14,7,28,9,,,
2022,10,1,5,33,2,1.65,-23.35,14,7,35,9,,,
2022,10,1,5,34,2,1.65,-23.35,14,6,32,9,,,
2022,10,1,5,35,1,1.63,-23.35,14,5,42,9,,,
2022,10,1,5,36,1,1.63,-23.35,14,5,33,8,,,
2022,10,1,5,37,1,1.66,-23.32,14,6,32,8,,,
2022,10,1,5,38,1,1.66,-23.32,14,5,36,8,,,
2022,10,1,5,39,1,1.68,-23.34,13,5,22,8,,,
2022,10,1,5,40,1,1.68,-23.34,13,5,35,8,,,
2022,10,1,5,41,1,1.63,-23.37,13,4,40,7,,,
2022,10,1,5,42,2,1.63,-23.37,13,4,62,7,,,
2022,10,1,5,43,1,1.78,-23.38,14,4,40,7,,,
2022,10,1,5,44,1,1.78,-23.38,14,4,42,7,,,
2022,10,1,5,45,1,1.81,-23.41,13,3,87,5,,,
2022,10,1,5,46,1,1.81,-23.41,13,3,59,6,,,
2022,10,1,5,47,1,1.81,-23.41,14,3,26,6,,,
2022,10,1,5,48,1,1.81,-23.41,14,4,78,7,,,
2022,10,1,5,49,2,1.84,-23.4,13,4,84,7,,,
2022,10,1,5,50,1,1.84,-23.4,13,4,0,6,,,
2022,10,1,5,51,1,1.76,-23.4,14,5,0,6,,,
2022,10,1,5,52,1,1.76,-23.4,14,5,39,7,,,
2022,10,1,5,53,1,1.72,-23.37,14,5,41,7,,,
2022,10,1,5,54,1,1.72,-23.37,14,5,101,7,,,
2022,10,1,5,55,1,1.7,-23.36,14,4,108,7,,,
2022,10,1,5,56,1,1.7,-23.36,14,4,101,6,,,
2022,10,1,5,57,1,1.76,-23.36,14,4,32,7,,,
2022,10,1,5,58,2,1.76,-23.36,14,4,139,7,,,
2022,10,1,5,59,1,1.83,-23.36,13,3,34,6,,,
2022,10,1,6,0,1,1.83,-23.36,13,4,54,7,,,
2022,10,1,6,1,1,1.68,-23.36,13,4,41,7,,,
2022,10,1,6,2,1,1.68,-23.36,13,3,54,7,,,
2022,10,1,6,3,1,1.74,-23.4,13,4,48,7,,,
2022,10,1,6,4,1,1.74,-23.4,13,4,58,7,,,
2022,10,1,6,5,1,1.63,-23.43,13,4,50,7,,,
2022,10,1,6,6,1,1.63,-23.43,13,3,137,7,,,
2022,10,1,6,7,1,1.75,-23.45,13,4,83,7,,,
2022,10,1,6,8,2,1.75,-23.45,13,3,81,6,,,
2022,10,1,6,9,1,1.63,-23.43,13,3,119,4,,,
2022,10,1,6,10,1,1.63,-23.43,13,3,145,6,,,
2022,10,1,6,11,1,1.71,-23.47,13,3,117,6,,,
2022,10,1,6,12,1,1.71,-23.47,13,3,64,6,,,
2022,10,1,6,13,1,1.67,-23.47,13,4,37,6,,,
2022,10,1,6,14,1,1.67,-23.47,13,4,93,6,,,
2022,10,1,6,15,1,1.79,-23.46,13,5,54,7,,,
2022,10,1,6,16,1,1.79,-23.46,13,4,78,7,,,
2022,10,1,6,17,1,1.7,-23.51,13,4,46,7,,,
2022,10,1,6,18,1,1.7,-23.51,13,4,85,6,,,
2022,10,1,6,19,1,1.75,-23.5,13,3,98,5,,,
2022,10,1,6,20,1,1.75,-23.5,13,3,84,6,,,
2022,10,1,6,21,1,1.7,-23.46,13,2,47,6,,,
2022,10,1,6,22,1,1.7,-23.46,13,3,53,5,,,
2022,10,1,6,23,1,1.71,-23.46,13,3,142,6,,,
2022,10,1,6,24,1,1.71,-23.46,13,3,144,6,,,
2022,10,1,6,25,1,1.77,-23.45,13,3,40,6,,,
2022,10,1,6,26,1,1.77,-23.45,13,4,59,6,,,
2022,10,1,6,27,1,1.7,-23.46,13,4,55,6,,,
2022,10,1,6,28,1,1.7,-23.46,13,5,63,7,,,
2022,10,1,6,29,1,1.78,0,13,4,79,7,,,
2022,10,1,6,30,1,1.78,0,13,3,52,6,,,
2022,10,1,6,31,1,1.77,0,13,3,80,6,,,
2022,10,1,6,32,1,1.77,0,13,3,110,5,,,
2022,10,1,6,33,1,1.73,-23.43,13,3,45,6,,,
2022,10,1,6,34,1,1.73,-23.43,13,3,179,6,,,
2022,10,1,6,35,1,1.76,-23.42,13,3,111,6,,,
2022,10,1,6,36,1,1.76,-23.42,13,4,67,8,,,
2022,10,1,6,37,1,1.89,-23.41,13,5,77,8,,,
2022,10,1,6,38,1,1.89,-23.41,13,5,69,7,,,
2022,10,1,6,39,1,1.98,-23.41,13,4,51,6,,,
2022,10,1,6,40,1,1.98,-23.41,13,4,87,6,,,
2022,10,1,6,41,1,1.89,-23.4,13,4,66,6,,,
2022,10,1,6,42,1,1.89,-23.4,13,4,85,6,,,
2022,10,1,6,43,1,1.91,-23.38,13,4,78,6,,,
2022,10,1,6,44,1,1.91,-23.38,13,4,71,7,,,
2022,10,1,6,45,1,1.97,-23.37,13,4,0,7,,,
2022,10,1,6,46,2,1.97,-23.37,13,5,0,7,,,
2022,10,1,6,47,1,2.03,-23.31,14,5,65,6,,,
2022,10,1,6,48,1,2.03,-23.31,14,4,111,6,,,
2022,10,1,6,49,1,2.08,-23.38,14,4,79,6,,,
2022,10,1,6,50,1,2.08,-23.38,14,4,77,6,,,
2022,10,1,6,51,1,2.02,0,14,4,61,5,,,
2022,10,1,6,52,1,2.02,0,14,4,63,6,,,
2022,10,1,6,53,1,2.17,0,14,4,50,6,,,
2022,10,1,6,54,1,2.17,0,14,4,55,5,,,
2022,10,1,6,55,1,2.08,-23.23,14,3,112,5,,,
2022,10,1,6,56,1,2.08,-23.23,14,4,112,6,,,
2022,10,1,6,57,1,2.16,-23.21,14,4,49,6,,,
2022,10,1,6,58,1,2.16,-23.21,14,4,68,5,,,
2022,10,1,6,59,1,2.12,-23.2,14,3,92,5,,,
2022,10,1,7,0,1,2.12,-23.2,14,4,48,6,,,
2022,10,1,7,1,1,2.16,-23.18,14,4,74,6,,,
2022,10,1,7,2,1,2.16,-23.18,14,3,112,5,,,
2022,10,1,7,3,1,2.12,-23.14,14,3,79,6,,,
2022,10,1,7,4,1,2.12,-23.14,14,4,46,6,,,
2022,10,1,7,5,1,2.2,-23.14,14,4,61,6,,,
2022,10,1,7,6,1,2.2,-23.14,14,3,102,5,,,
2022,10,1,7,7,1,2.22,-23.11,14,3,93,6,,,
2022,10,1,7,8,1,2.22,-23.11,14,3,38,6,,,
2022,10,1,7,9,1,2.42,-23.07,14,3,180,5,,,
2022,10,1,7,10,1,2.42,-23.07,14,3,52,5,,,
2022,10,1,7,11,1,2.44,-23.05,14,3,32,6,,,
2022,10,1,7,12,1,2.44,-23.05,14,3,242,6,,,
2022,10,1,7,13,1,2.41,-23.05,14,2,45,4,,,
2022,10,1,7,14,1,2.41,-23.05,14,3,36,7,,,
2022,10,1,7,15,1,2.48,-23.01,14,4,39,7,,,
2022,10,1,7,16,1,2.48,-23.01,14,4,37,6,,,
2022,10,1,7,17,1,2.53,-23.01,14,4,141,6,,,
2022,10,1,7,18,1,2.53,-23.01,14,4,36,7,,,
2022,10,1,7,19,1,2.58,-22.96,14,4,58,8,,,
2022,10,1,7,20,1,2.58,-22.96,14,4,109,8,,,
2022,10,1,7,21,1,2.68,-22.97,14,3,22,7,,,
2022,10,1,7,22,1,2.68,-22.97,14,3,31,7,,,
2022,10,1,7,23,1,2.72,-22.95,14,4,43,6,,,
2022,10,1,7,24,1,2.72,-22.95,14,4,96,6,,,
2022,10,1,7,25,1,2.64,-22.89,13,3,116,5,,,
2022,10,1,7,26,1,2.64,-22.89,13,2,62,5,,,
2022,10,1,7,27,1,2.72,-22.89,14,2,37,4,,,
2022,10,1,7,28,1,2.72,-22.89,14,2,64,5,,,
2022,10,1,7,29,1,2.67,-22.86,13,3,145,5,,,
2022,10,1,7,30,1,2.67,-22.86,13,3,41,5,,,
